t_s,frame_id,camera_timestamp_ns,contrast_roi1,contrast_roi2,mean_roi1,mean_roi2,ratio_roi1_roi2,raw_index
54.293940,3238,4817376588552,0.342145,0.232764,20094.91,8639.04,1.469921,
54.310702,3239,4817393355704,0.341932,0.233693,20085.05,8628.51,1.463168,
54.327518,3240,4817410123352,0.342130,0.230595,20095.95,8619.69,1.483689,162
54.344312,3241,4817426890592,0.341975,0.234043,20085.31,8594.30,1.461165,
54.360990,3242,4817443659088,0.341847,0.234052,20087.30,8590.64,1.460559,
54.377741,3243,4817460425920,0.341693,0.234517,20083.09,8605.63,1.457006,
54.394514,3244,4817477194552,0.342173,0.234240,20092.31,8609.15,1.460779,
54.411360,3245,4817493961256,0.341922,0.233148,20098.89,8568.34,1.466545,
54.428178,3246,4817510729848,0.341839,0.232429,20090.34,8594.73,1.470723,
54.444830,3247,4817527496720,0.341991,0.234652,20090.08,8604.53,1.457437,
54.461686,3248,4817544265088,0.342089,0.228837,20082.94,8591.16,1.494901,
54.478468,3249,4817561032720,0.341750,0.230247,20090.31,8650.46,1.484275,
54.495204,3250,4817577799664,0.341573,0.231571,20088.65,8626.19,1.475027,
54.511935,3251,4817594567216,0.341655,0.228477,20089.51,8642.96,1.495357,
54.528727,3252,4817611335352,0.341997,0.230197,20091.45,8671.37,1.485666,
54.545469,3253,4817628103184,0.341905,0.229703,20090.59,8623.36,1.488464,
54.562248,3254,4817644870720,0.341684,0.228756,20090.81,8617.30,1.493660,
54.579055,3255,4817661638536,0.341899,0.228325,20088.33,8651.33,1.497423,
54.595790,3256,4817678406072,0.340983,0.227473,20090.46,8648.06,1.499005,
54.612555,3257,4817695174072,0.340960,0.223858,20097.77,8654.05,1.523109,
54.629377,3258,4817711941592,0.341290,0.221021,20088.73,8681.38,1.544155,
54.646077,3259,4817728709256,0.341837,0.225827,20081.08,8715.48,1.513711,
54.662862,3260,4817745476664,0.341312,0.227391,20090.27,8673.20,1.500991,163
54.679697,3261,4817762244240,0.341993,0.230672,20087.52,8704.42,1.482592,
54.696407,3262,4817779012408,0.341282,0.229385,20093.06,8648.57,1.487814,
54.713163,3263,4817795779480,0.341396,0.231041,20103.53,8619.98,1.477641,
54.729919,3264,4817812547072,0.341313,0.232142,20094.72,8629.03,1.470279,
54.746672,3265,4817829315016,0.341344,0.231248,20089.72,8627.76,1.476096,
54.763514,3266,4817846082736,0.341780,0.226099,20079.83,8634.87,1.511642,
54.780231,3267,4817862849832,0.341934,0.228925,20079.05,8643.28,1.493653,
54.797109,3268,4817879618056,0.342387,0.232623,20078.98,8668.19,1.471857,
54.813689,3269,4817896385240,0.341377,0.228964,20084.77,8667.22,1.490965,
54.830509,3270,4817913153608,0.341355,0.233180,20092.72,8676.65,1.463911,
54.847240,3271,4817929921216,0.341600,0.233068,20088.52,8674.79,1.465668,
54.863949,3272,4817946688328,0.341353,0.231257,20082.83,8648.81,1.476077,
54.880728,3273,4817963456568,0.341404,0.230076,20088.43,8608.17,1.483874,
54.897536,3274,4817980224200,0.341847,0.228224,20078.69,8605.89,1.497855,
54.914341,3275,4817996991224,0.342127,0.229335,20069.13,8652.68,1.491821,
54.931059,3276,4818013759032,0.341117,0.231915,20079.13,8665.67,1.470873,
54.947844,3277,4818030527240,0.340965,0.233034,20091.84,8650.59,1.463155,
54.964587,3278,4818047294776,0.341522,0.233235,20081.45,8650.20,1.464283,
54.982104,3279,4818064061736,0.341674,0.230155,20068.03,8675.26,1.484542,
54.998274,3280,4818080829592,0.341583,0.230253,20067.98,8694.65,1.483513,164
55.014874,3281,4818097597240,0.341554,0.228164,20074.71,8685.67,1.496966,
55.031644,3282,4818114364920,0.341572,0.227386,20081.92,8719.25,1.502173,
55.048390,3283,4818131133032,0.341345,0.233167,20075.16,8733.70,1.463950,
55.065171,3284,4818147900464,0.341829,0.235393,20069.93,8740.14,1.452164,
55.081971,3285,4818164667904,0.341429,0.233629,20079.51,8711.74,1.461417,
55.098782,3286,4818181436016,0.341802,0.231693,20079.75,8654.05,1.475240,
55.115576,3287,4818198203408,0.341455,0.234894,20069.41,8653.95,1.453659,
55.132288,3288,4818214970976,0.341731,0.233000,20073.77,8642.55,1.466655,
55.149096,3289,4818231739216,0.341796,0.231428,20076.22,8672.15,1.476901,
55.165899,3290,4818248505944,0.341320,0.234358,20079.33,8680.84,1.456402,
55.182634,3291,4818265274200,0.341246,0.234625,20087.11,8654.87,1.454432,
55.199335,3292,4818282042016,0.341870,0.230459,20065.57,8679.92,1.483434,
55.216171,3293,4818298809680,0.341521,0.232501,20064.73,8621.00,1.468900,
55.232963,3294,4818315577032,0.341758,0.230335,20077.77,8641.80,1.483744,
55.249677,3295,4818332344648,0.341320,0.228572,20081.43,8624.79,1.493273,
55.266439,3296,4818349112352,0.341242,0.232945,20080.66,8566.62,1.464908,
55.283200,3297,4818365880072,0.341812,0.229271,20072.06,8580.10,1.490864,
55.299964,3298,4818382648072,0.341597,0.231162,20070.26,8625.00,1.477736,
55.316766,3299,4818399415168,0.341798,0.225927,20079.87,8675.94,1.512866,
55.333613,3300,4818416183072,0.341685,0.228225,20068.24,8704.48,1.497141,165
55.350367,3301,4818432951112,0.341666,0.226299,20073.33,8702.07,1.509799,
55.367059,3302,4818449718760,0.340974,0.227891,20078.47,8646.87,1.496213,
55.383767,3303,4818466486072,0.341530,0.226279,20080.51,8657.43,1.509329,
55.400581,3304,4818483253256,0.341686,0.228635,20071.26,8661.61,1.494459,
55.417308,3305,4818500021552,0.341536,0.230999,20069.25,8660.98,1.478517,
55.434062,3306,4818516789016,0.341655,0.233490,20074.34,8697.54,1.463253,
55.450876,3307,4818533556680,0.342136,0.231297,20074.97,8665.31,1.479206,
55.467641,3308,4818550324568,0.341699,0.234957,20077.33,8644.98,1.454305,
55.484402,3309,4818567091704,0.341378,0.234788,20077.22,8603.02,1.453981,
55.501221,3310,4818583860072,0.342004,0.235184,20076.81,8638.66,1.454197,
55.517948,3311,4818600626792,0.341836,0.233263,20069.46,8602.64,1.465453,
55.534797,3312,4818617394608,0.341885,0.234206,20073.59,8590.72,1.459762,
55.551552,3313,4818634162240,0.341145,0.234911,20073.98,8618.27,1.452229,
55.568266,3314,4818650930592,0.341138,0.233316,20071.10,8616.53,1.462125,
55.585090,3315,4818667697848,0.341541,0.237295,20067.48,8606.10,1.439312,
55.601864,3316,4818684465648,0.341878,0.234428,20066.91,8648.39,1.458350,
55.618622,3317,4818701233216,0.341686,0.232632,20079.63,8579.99,1.468781,
55.635380,3318,4818718000832,0.341712,0.231855,20067.73,8589.68,1.473820,
55.652115,3319,4818734768760,0.341832,0.229816,20074.77,8605.95,1.487412,
55.668897,3320,4818751535960,0.341884,0.229113,20077.43,8599.45,1.492208,166
55.685693,3321,4818768303720,0.341922,0.230624,20084.05,8584.94,1.482591,
55.702470,3322,4818785071072,0.341997,0.230181,20076.35,8588.01,1.485774,
55.719171,3323,4818801839272,0.342179,0.229864,20080.60,8599.82,1.488616,
55.735950,3324,4818818606944,0.342303,0.232885,20075.39,8648.29,1.469838,
55.752793,3325,4818835374216,0.341787,0.231525,20073.63,8616.47,1.476239,
55.769496,3326,4818852142056,0.341663,0.232077,20078.52,8592.92,1.472199,
55.786214,3327,4818868910328,0.341567,0.229012,20071.43,8608.35,1.491478,
55.802986,3328,4818885677072,0.341847,0.227138,20083.20,8610.10,1.505021,
55.819788,3329,4818902445624,0.341481,0.227400,20088.54,8562.28,1.501672,
55.836566,3330,4818919212960,0.342312,0.231333,20077.48,8547.07,1.479739,
55.853352,3331,4818935980240,0.341503,0.229128,20076.35,8582.94,1.490449,
55.870128,3332,4818952747888,0.341381,0.228876,20079.51,8617.06,1.491552,
55.886931,3333,4818969516216,0.341727,0.232618,20077.84,8569.89,1.469049,
55.903647,3334,4818986283088,0.342220,0.230076,20083.65,8547.76,1.487422,
55.920438,3335,4819003051184,0.341935,0.233874,20092.72,8574.66,1.462050,
55.937182,3336,4819019819032,0.341703,0.231705,20086.84,8618.57,1.474736,
55.953936,3337,4819036586144,0.341512,0.232702,20088.35,8600.70,1.467594,
55.970723,3338,4819053354016,0.342161,0.232298,20084.23,8589.32,1.472939,
55.987557,3339,4819070121680,0.341807,0.230509,20080.72,8596.58,1.482836,
56.004219,3340,4819086889056,0.341738,0.232980,20082.83,8580.46,1.466813,167
56.021004,3341,4819103657016,0.342228,0.232571,20080.88,8599.32,1.471498,
56.037835,3342,4819120425056,0.341903,0.232603,20089.82,8630.02,1.469896,
56.054593,3343,4819137192240,0.341449,0.230206,20087.60,8598.53,1.483235,
56.071420,3344,4819153960072,0.342142,0.228117,20088.81,8597.66,1.499850,
56.088157,3345,4819170727720,0.342302,0.233308,20075.48,8609.75,1.467164,
56.104929,3346,4819187494960,0.341783,0.231314,20079.08,8598.84,1.477569,
56.121734,3347,4819204263144,0.341871,0.230554,20075.77,8635.32,1.482819,
56.138453,3348,4819221030736,0.342253,0.231859,20082.64,8608.84,1.476125,
56.155175,3349,4819237798200,0.343003,0.229444,20077.06,8590.25,1.494932,
56.171993,3350,4819254566016,0.342295,0.233679,20080.68,8619.49,1.464810,
56.188694,3351,4819271334184,0.342000,0.231946,20068.12,8591.81,1.474485,
56.205509,3352,4819288101568,0.341686,0.231786,20071.58,8631.56,1.474144,
56.222280,3353,4819304869144,0.341933,0.232316,20074.25,8664.77,1.471847,
56.239071,3354,4819321637000,0.341927,0.231337,20069.18,8669.99,1.478050,
56.255818,3355,4819338404776,0.342135,0.231845,20066.37,8635.35,1.475709,
56.272509,3356,4819355171976,0.342118,0.232676,20073.32,8691.19,1.470363,
56.289285,3357,4819371939680,0.342225,0.231574,20068.07,8663.40,1.477824,
56.306028,3358,4819388707312,0.341845,0.231109,20074.82,8650.90,1.479151,
56.322869,3359,4819405474704,0.342247,0.226465,20072.69,8649.73,1.511255,
56.339601,3360,4819422243088,0.342127,0.229109,20065.75,8684.18,1.493295,168
56.356381,3361,4819439010200,0.341785,0.229404,20060.54,8644.38,1.489884,
56.373150,3362,4819455777960,0.342645,0.229599,20074.04,8679.79,1.492359,
56.389884,3363,4819472545168,0.342197,0.230402,20068.52,8684.87,1.485220,
56.406651,3364,4819489313032,0.342931,0.228388,20064.33,8737.93,1.501525,
56.423393,3365,4819506081368,0.341957,0.227100,20073.43,8705.29,1.505755,
56.440181,3366,4819522848464,0.342210,0.233638,20073.47,8690.56,1.464704,
56.456998,3367,4819539615848,0.342396,0.229336,20069.91,8657.66,1.492987,
56.473734,3368,4819556384184,0.342196,0.229373,20067.38,8661.15,1.491873,
56.490485,3369,4819573151496,0.341833,0.226121,20066.76,8661.21,1.511722,
56.507215,3370,4819589919032,0.341878,0.226872,20062.81,8629.39,1.506924,
56.524016,3371,4819606687200,0.342373,0.227076,20070.50,8607.10,1.507742,
56.540814,3372,4819623454536,0.342778,0.226341,20058.64,8673.22,1.514430,
56.557541,3373,4819640221736,0.342671,0.225527,20061.96,8688.35,1.519427,
56.574326,3374,4819656989512,0.341546,0.224109,20064.72,8666.05,1.524016,
56.591205,3375,4819673757168,0.341956,0.223005,20062.48,8674.16,1.533402,
56.607865,3376,4819690525072,0.341559,0.225854,20063.53,8670.98,1.512300,
56.624628,3377,4819707292736,0.342529,0.226754,20068.38,8641.28,1.510574,
56.641400,3378,4819724060480,0.342083,0.224701,20069.11,8631.00,1.522388,
56.658165,3379,4819740828200,0.342365,0.228916,20067.00,8641.25,1.495591,
56.674900,3380,4819757595888,0.341976,0.228672,20065.30,8697.47,1.495489,169
56.691731,3381,4819774363200,0.342070,0.227987,20066.21,8690.67,1.500397,
56.708443,3382,4819791130760,0.342304,0.225141,20069.64,8653.51,1.520398,
56.725252,3383,4819807899016,0.342362,0.224785,20074.00,8674.14,1.523065,
56.741972,3384,4819824666088,0.342821,0.226466,20078.95,8653.40,1.513788,
56.758773,3385,4819841433960,0.342014,0.226262,20069.97,8646.82,1.511585,
56.775544,3386,4819858201960,0.341739,0.227008,20075.10,8650.50,1.505404,
56.792344,3387,4819874969512,0.341966,0.223778,20073.90,8673.31,1.528149,
56.809133,3388,4819891737168,0.342327,0.226231,20073.08,8664.13,1.513174,
56.825864,3389,4819908504832,0.341733,0.228417,20075.48,8643.92,1.496093,
56.842609,3390,4819925272648,0.341789,0.230288,20077.70,8626.01,1.484180,
56.859415,3391,4819942039720,0.342416,0.229488,20078.50,8644.52,1.492091,
56.876234,3392,4819958808088,0.341733,0.230516,20075.88,8712.74,1.482472,
56.892894,3393,4819975574960,0.341976,0.230258,20078.85,8691.67,1.485188,
56.909706,3394,4819992343088,0.341688,0.231430,20081.01,8699.74,1.476419,
56.926593,3395,4820009110704,0.341914,0.232214,20074.41,8686.66,1.472413,
56.943334,3396,4820025878000,0.341782,0.231356,20078.02,8653.21,1.477298,
56.960113,3397,4820042646216,0.341318,0.230517,20085.26,8657.98,1.480663,
56.976816,3398,4820059414000,0.341735,0.234231,20087.27,8629.04,1.458963,
56.993708,3399,4820076181720,0.342221,0.230396,20093.27,8593.05,1.485358,
57.010329,3400,4820092948720,0.341911,0.227146,20088.63,8613.12,1.505250,170
57.027151,3401,4820109716240,0.341462,0.230486,20092.17,8625.09,1.481492,
57.043941,3402,4820126484144,0.341517,0.232035,20087.46,8608.31,1.471832,
57.060654,3403,4820143251648,0.341570,0.229393,20072.90,8629.84,1.489017,
57.077364,3404,4820160019736,0.341564,0.230966,20069.27,8638.99,1.478851,
57.094138,3405,4820176787720,0.341881,0.231749,20083.68,8632.73,1.475220,
57.110924,3406,4820193554552,0.341375,0.232989,20078.28,8615.91,1.465201,
57.127738,3407,4820210322736,0.341115,0.231044,20085.49,8543.04,1.476411,
57.144529,3408,4820227090088,0.342019,0.228969,20084.11,8570.27,1.493734,
57.161230,3409,4820243858200,0.341320,0.226784,20082.97,8611.55,1.505045,
57.178003,3410,4820260625832,0.340952,0.227525,20085.75,8613.69,1.498526,
57.194722,3411,4820277393496,0.341248,0.225638,20080.04,8593.51,1.512371,
57.211507,3412,4820294161184,0.341115,0.225347,20086.44,8584.92,1.513733,
57.228292,3413,4820310928720,0.340646,0.227925,20093.07,8634.05,1.494555,
57.245036,3414,4820327696592,0.341231,0.227533,20082.30,8612.58,1.499700,
57.261805,3415,4820344464184,0.340646,0.226224,20085.33,8639.12,1.505788,
57.278571,3416,4820361231464,0.341092,0.224227,20092.56,8587.94,1.521186,
57.295333,3417,4820377999088,0.341341,0.227751,20093.93,8551.28,1.498748,
57.312152,3418,4820394766592,0.340863,0.226272,20098.71,8588.52,1.506431,
57.328811,3419,4820411534664,0.340973,0.227187,20099.00,8614.63,1.500849,
57.345617,3420,4820428302088,0.341188,0.229022,20098.21,8600.95,1.489759,171
57.362429,3421,4820445070200,0.341255,0.228869,20106.50,8576.34,1.491052,
57.379264,3422,4820461837736,0.340964,0.230867,20099.19,8587.90,1.476886,
57.395959,3423,4820478604736,0.340905,0.231187,20098.71,8609.98,1.474587,
57.412721,3424,4820495373112,0.340720,0.226014,20102.16,8641.09,1.507514,
57.429462,3425,4820512140552,0.340771,0.230506,20096.36,8615.27,1.478360,
57.446259,3426,4820528908352,0.340489,0.229049,20091.83,8633.43,1.486533,
57.463093,3427,4820545676200,0.340909,0.230981,20105.22,8608.64,1.475920,
57.479801,3428,4820562443536,0.340449,0.230311,20100.38,8631.51,1.478216,
57.496543,3429,4820579210736,0.340880,0.228583,20103.72,8628.78,1.491273,
57.513313,3430,4820595978536,0.340667,0.228327,20107.17,8615.65,1.492012,
57.530105,3431,4820612746216,0.340630,0.226583,20106.64,8583.94,1.503333,
57.546942,3432,4820629514552,0.340628,0.227418,20093.64,8569.05,1.497809,
57.563648,3433,4820646282216,0.340773,0.225224,20091.60,8604.84,1.513041,
57.580480,3434,4820663049408,0.340865,0.226342,20096.88,8627.26,1.505977,
57.597247,3435,4820679816736,0.340975,0.229839,20088.22,8588.01,1.483536,
57.613939,3436,4820696585016,0.340872,0.229169,20097.47,8583.88,1.487426,
57.630713,3437,4820713351960,0.340885,0.227555,20105.02,8582.30,1.498031,
57.647513,3438,4820730119664,0.340935,0.228929,20098.11,8575.24,1.489264,
57.664245,3439,4820746887888,0.340551,0.228082,20086.66,8558.39,1.493108,
57.681027,3440,4820763655776,0.340406,0.232106,20091.63,8572.81,1.466594,172
57.697837,3441,4820780422736,0.340625,0.235428,20087.67,8557.98,1.446828,
57.714594,3442,4820797190480,0.340841,0.235887,20092.74,8592.84,1.444936,
57.731415,3443,4820813958464,0.340367,0.233913,20087.17,8581.34,1.455100,
57.748124,3444,4820830725848,0.339899,0.233331,20086.14,8564.67,1.456726,
57.764903,3445,4820847494184,0.340170,0.232012,20096.99,8627.69,1.466173,
57.781671,3446,4820864261088,0.340082,0.230182,20087.34,8647.80,1.477451,
57.798470,3447,4820881029216,0.339850,0.231239,20090.57,8649.22,1.469690,
57.815229,3448,4820897796592,0.340355,0.228173,20096.74,8644.20,1.491654,
57.831957,3449,4820914564216,0.340864,0.230182,20088.51,8630.48,1.480843,
57.848684,3450,4820931331552,0.340547,0.235133,20096.67,8667.51,1.448316,
57.865450,3451,4820948099960,0.339900,0.230603,20092.30,8656.51,1.473961,
57.882216,3452,4820964867440,0.340740,0.231827,20098.93,8626.44,1.469803,
57.898953,3453,4820981635384,0.340310,0.228456,20084.48,8651.46,1.489604,
57.915748,3454,4820998403000,0.340767,0.229842,20094.13,8630.90,1.482616,
57.932600,3455,4821015170552,0.340489,0.229333,20096.08,8638.64,1.484693,
57.949346,3456,4821031938000,0.340617,0.230810,20098.57,8644.08,1.475747,
57.966092,3457,4821048705520,0.340640,0.230520,20083.96,8592.70,1.477702,
57.982871,3458,4821065473760,0.340471,0.231362,20082.93,8542.28,1.471594,
57.999663,3459,4821082241296,0.340500,0.229718,20090.96,8560.76,1.482253,
58.016304,3460,4821099008816,0.340596,0.228156,20100.33,8587.78,1.492825,173
58.033168,3461,4821115776680,0.340760,0.233007,20099.91,8562.21,1.462444,
58.049939,3462,4821132543592,0.340993,0.231209,20102.87,8590.84,1.474824,
58.066648,3463,4821149311184,0.341307,0.233820,20098.19,8562.62,1.459697,
58.083458,3464,4821166079112,0.340708,0.231111,20088.01,8543.48,1.474217,
58.100197,3465,4821182846720,0.340539,0.232748,20084.80,8557.96,1.463122,
58.116966,3466,4821199614328,0.340763,0.228616,20091.55,8580.35,1.490548,
58.133742,3467,4821216382704,0.341274,0.229745,20093.99,8595.15,1.485447,
58.150495,3468,4821233149568,0.340950,0.235376,20087.97,8611.28,1.448534,
58.167314,3469,4821249917736,0.340867,0.230875,20094.02,8614.89,1.476413,
58.184068,3470,4821266685464,0.340798,0.232020,20096.99,8640.42,1.468829,
58.200797,3471,4821283453144,0.340772,0.230642,20095.00,8598.96,1.477493,
58.217619,3472,4821300220496,0.340900,0.233212,20084.40,8618.37,1.461761,
58.234342,3473,4821316988072,0.340444,0.232197,20092.98,8630.24,1.466184,
58.251031,3474,4821333755464,0.341129,0.231419,20098.75,8590.58,1.474073,
58.267860,3475,4821350523072,0.341263,0.231233,20094.20,8642.78,1.475837,
58.284692,3476,4821367291328,0.341034,0.230636,20090.80,8591.08,1.478665,
58.301423,3477,4821384059240,0.340034,0.231624,20091.12,8578.43,1.468043,
58.318236,3478,4821400826512,0.340764,0.230673,20088.27,8603.64,1.477260,
58.334948,3479,4821417594240,0.341105,0.229846,20092.95,8637.75,1.484058,
58.351728,3480,4821434361848,0.340903,0.228433,20086.23,8575.55,1.492358,174
58.368467,3481,4821451129664,0.340949,0.230339,20091.91,8681.72,1.480208,
58.385301,3482,4821467897112,0.340441,0.231578,20087.46,8650.24,1.470097,
58.402038,3483,4821484664736,0.340573,0.230805,20088.46,8663.06,1.475587,
58.418794,3484,4821501432592,0.340767,0.231132,20097.34,8678.65,1.474340,
58.435558,3485,4821518200256,0.340584,0.228129,20091.46,8706.38,1.492945,
58.452359,3486,4821534967512,0.340321,0.225460,20099.39,8686.32,1.509449,
58.469117,3487,4821551735240,0.341125,0.227306,20095.92,8641.09,1.500733,
58.486006,3488,4821568503552,0.341120,0.235019,20101.69,8645.42,1.451458,
58.502649,3489,4821585270736,0.340618,0.232318,20095.87,8664.51,1.466173,
